_id,coc,con,brc,brn,OC,BC,BCM,MBC,SC,SCA,ST,octl,ocal,bctl,bcal,bcmtl,bcmal,mbctl,mbcal,sctl,scal,scatl,scaal,sttl,stal
662a6fae29646f54922841e7,1113,R M K Engineering College (Autonomous)  Kavaraipettai  Gummidipoondi  Thiruvallur District 601206,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,180,177,174,174.5,143.5,121,,8,8,8,8,1,1,6,6,4,4,1,1,0,0
662a6fae29646f54922841e8,1113,R M K Engineering College (Autonomous)  Kavaraipettai  Gummidipoondi  Thiruvallur District 601206,CD,COMPUTER SCIENCE AND DESIGN,177.5,173.5,173,173,136,,,8,8,7,7,1,1,5,5,4,4,1,0,0,0
662a6fae29646f54922841e9,1113,R M K Engineering College (Autonomous)  Kavaraipettai  Gummidipoondi  Thiruvallur District 601206,CE,CIVIL  ENGINEERING,156,153.5,114,146.5,144.5,,,5,5,3,3,1,1,3,3,2,2,0,0,0,0
662a6fae29646f54922841ea,1113,R M K Engineering College (Autonomous)  Kavaraipettai  Gummidipoondi  Thiruvallur District 601206,CS,COMPUTER SCIENCE AND ENGINEERING,188.5,183,185.5,180,160.5,124,,33,33,29,29,3,3,23,23,17,17,3,3,0,0
662a6fae29646f54922841eb,1113,R M K Engineering College (Autonomous)  Kavaraipettai  Gummidipoondi  Thiruvallur District 601206,EA,Electronics and Communication ( Advanced Communication Technology),179.5,175.5,172,168,137,,,8,8,6,6,1,1,6,6,5,5,1,0,0,0
662a6fae29646f54922841ec,1113,R M K Engineering College (Autonomous)  Kavaraipettai  Gummidipoondi  Thiruvallur District 601206,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,184,178,171,174,130,,114,24,24,22,22,3,3,16,16,12,12,2,0,1,1
662a6fae29646f54922841fb,1113,R M K Engineering College (Autonomous)  Kavaraipettai  Gummidipoondi  Thiruvallur District 601206,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,173.5,168.5,150,163.5,134.5,,,9,9,7,7,1,1,5,5,4,4,1,0,0,0
662a6fae29646f54922841ed,1113,R M K Engineering College (Autonomous)  Kavaraipettai  Gummidipoondi  Thiruvallur District 601206,EV,Electronics Engineering (VLSI design and Technology),177.5,169,170,171.5,128.5,,,8,8,8,8,1,1,5,5,3,3,1,0,1,0
662a6fae29646f54922841f9,1113,R M K Engineering College (Autonomous)  Kavaraipettai  Gummidipoondi  Thiruvallur District 601206,IT,INFORMATION TECHNOLOGY,184,180.5,180,173.5,144,103,107.5,17,17,14,14,2,2,11,11,8,8,2,2,1,1
662a6fae29646f54922841fa,1113,R M K Engineering College (Autonomous)  Kavaraipettai  Gummidipoondi  Thiruvallur District 601206,ME,MECHANICAL ENGINEERING,167,160.5,145,152.5,149.5,,,5,5,4,4,1,1,2,2,2,2,0,0,0,0
662a6fae29646f54922841ee,1114,S A Engineering College (Autonomous)  Thiruverkadu  Chennai 600077,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,156,146,149,143.5,123,112,,18,18,15,15,2,2,10,10,8,8,1,1,1,0
662a6fae29646f549228420a,1114,S A Engineering College (Autonomous)  Thiruverkadu  Chennai 600077,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),152.5,142.5,149.5,144,116,,,8,8,8,8,1,1,5,5,5,5,1,0,0,0
662a6fae29646f54922841f0,1114,S A Engineering College (Autonomous)  Thiruverkadu  Chennai 600077,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,143,139,138,135.5,121.5,,,8,8,7,7,1,1,5,5,4,4,1,0,1,0
662a6fae29646f54922841f4,1114,S A Engineering College (Autonomous)  Thiruverkadu  Chennai 600077,CE,CIVIL  ENGINEERING,127.5,,,,106,,,5,5,4,0,1,0,3,0,1,1,0,0,0,0
662a6fae29646f54922841fc,1114,S A Engineering College (Autonomous)  Thiruverkadu  Chennai 600077,CS,COMPUTER SCIENCE AND ENGINEERING,159,149.5,144,146,130.5,,,24,24,21,21,3,3,17,17,12,12,3,0,1,0
662a6fae29646f54922841ef,1114,S A Engineering College (Autonomous)  Thiruverkadu  Chennai 600077,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,150.5,137,135,135.5,108.5,,,25,25,21,21,3,3,17,17,12,12,2,0,1,0
662a6fae29646f54922841f1,1114,S A Engineering College (Autonomous)  Thiruverkadu  Chennai 600077,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,132.5,116,129,80,106,,,25,25,21,21,2,1,17,14,12,1,3,0,1,0
662a6fae29646f54922841f8,1114,S A Engineering College (Autonomous)  Thiruverkadu  Chennai 600077,EV,Electronics Engineering (VLSI design and Technology),136.5,109.5,,109.5,106,,,17,17,15,12,1,0,11,9,9,2,1,0,0,0
662a6fae29646f54922841f2,1114,S A Engineering College (Autonomous)  Thiruverkadu  Chennai 600077,IT,INFORMATION TECHNOLOGY,156.5,146,150,145.5,120.5,,,8,8,7,7,1,1,6,6,4,4,1,0,0,0
662a6fae29646f54922841f3,1114,S A Engineering College (Autonomous)  Thiruverkadu  Chennai 600077,ME,MECHANICAL ENGINEERING,117.5,85,109.5,98.5,85,,,11,11,10,3,2,1,7,1,5,3,1,0,0,0
662a6fae29646f54922841f5,1114,S A Engineering College (Autonomous)  Thiruverkadu  Chennai 600077,SC,Computer Science and Engineering (Cyber Security),152.665,142.5,138,147,115,,,8,8,7,7,1,1,5,5,5,5,1,0,0,0
662a6fae29646f54922841f7,1115,Sri Ram Engineering College  Perumalpattu  Veppampattu (R S)  Thiruvallur District 602 024,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,124,99.5,,108.5,119,,,9,9,7,1,1,0,5,1,5,1,1,0,0,0
662a6fae29646f54922841f6,1115,Sri Ram Engineering College  Perumalpattu  Veppampattu (R S)  Thiruvallur District 602 024,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),100,,,,93,,,7,7,7,0,0,0,5,0,3,1,0,0,1,0
662a6fae29646f54922841fd,1115,Sri Ram Engineering College  Perumalpattu  Veppampattu (R S)  Thiruvallur District 602 024,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,102.5,,,,,,,7,3,6,0,1,0,5,0,3,0,0,0,0,0
662a6fae29646f54922841fe,1115,Sri Ram Engineering College  Perumalpattu  Veppampattu (R S)  Thiruvallur District 602 024,CS,COMPUTER SCIENCE AND ENGINEERING,136.5,94,126.5,94,104,,,11,11,9,9,1,1,7,6,6,2,1,0,0,0
662a6fae29646f54922841ff,1115,Sri Ram Engineering College  Perumalpattu  Veppampattu (R S)  Thiruvallur District 602 024,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,114.5,91,,102.5,,,,7,7,5,2,1,0,5,1,3,0,1,0,0,0
662a6fae29646f549228420e,1115,Sri Ram Engineering College  Perumalpattu  Veppampattu (R S)  Thiruvallur District 602 024,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,100,,,,,,,7,2,6,0,1,0,4,0,4,0,1,0,0,0
662a6fae29646f5492284233,1115,Sri Ram Engineering College  Perumalpattu  Veppampattu (R S)  Thiruvallur District 602 024,ME,MECHANICAL ENGINEERING,91.5,,,,,,,7,4,6,0,1,0,5,0,2,0,1,0,0,0
662a6fae29646f5492284200,1115,Sri Ram Engineering College  Perumalpattu  Veppampattu (R S)  Thiruvallur District 602 024,SC,Computer Science and Engineering (Cyber Security),90,,,,,,,7,7,5,0,1,0,4,0,4,0,0,0,1,0
662a6fae29646f549228420d,1116,Sri Venkateswara College of Engineering and Technology  Thirupachur  Thiruvallur District 631203,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,136,117.5,107,98.5,100.5,,,12,12,11,11,2,2,8,8,5,2,1,0,1,0
662a6fae29646f549228420c,1116,Sri Venkateswara College of Engineering and Technology  Thirupachur  Thiruvallur District 631203,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),132,105.5,121,103.5,,,,7,7,6,6,1,1,4,4,3,0,1,0,0,0
662a6fae29646f5492284228,1116,Sri Venkateswara College of Engineering and Technology  Thirupachur  Thiruvallur District 631203,CE,CIVIL  ENGINEERING,83.5,,,,,,,8,1,6,0,1,0,6,0,4,0,0,0,0,0
662a6fae29646f549228421f,1116,Sri Venkateswara College of Engineering and Technology  Thirupachur  Thiruvallur District 631203,CS,COMPUTER SCIENCE AND ENGINEERING,164.5,153,150,143,114.5,,,10,10,8,8,1,1,6,6,5,5,1,0,0,0
662a6fae29646f5492284201,1116,Sri Venkateswara College of Engineering and Technology  Thirupachur  Thiruvallur District 631203,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,134,94.5,115,93,,,,15,15,12,9,2,1,8,6,8,0,1,0,0,0
662a6fae29646f5492284202,1116,Sri Venkateswara College of Engineering and Technology  Thirupachur  Thiruvallur District 631203,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,91,,,,,,,5,5,5,0,0,0,4,0,3,0,0,0,1,0
662a6fae29646f5492284203,1116,Sri Venkateswara College of Engineering and Technology  Thirupachur  Thiruvallur District 631203,IT,INFORMATION TECHNOLOGY,151.5,143,,134.5,133,,,5,5,5,5,0,0,4,4,3,1,1,0,0,0
662a6fae29646f5492284204,1116,Sri Venkateswara College of Engineering and Technology  Thirupachur  Thiruvallur District 631203,ME,MECHANICAL ENGINEERING,111,,,,,,,14,2,12,0,1,0,9,0,7,0,1,0,1,0
662a6fae29646f5492284205,1116,Sri Venkateswara College of Engineering and Technology  Thirupachur  Thiruvallur District 631203,SC,Computer Science and Engineering (Cyber Security),135.5,103,110.5,98,113.5,,,7,7,7,7,1,1,5,5,2,2,1,0,0,0
662a6fae29646f5492284206,1118,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,164.5,154.5,145,155.5,129,153.5,,18,18,15,15,2,2,10,10,8,8,2,1,0,0
662a6fae29646f5492284207,1118,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,BM,BIO MEDICAL ENGINEERING,144.5,129.5,109.5,111.5,118,,96.5,11,11,10,10,2,2,8,8,7,7,1,0,1,1
662a6fae29646f5492284208,1118,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,156,151,144,146,122,,,8,8,8,8,1,1,6,6,3,3,1,0,0,0
662a6fae29646f5492284209,1118,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,CS,COMPUTER SCIENCE AND ENGINEERING,168,155,149.5,153.5,130,112.5,,25,25,21,21,3,3,16,16,12,12,2,1,1,0
662a6fae29646f549228420b,1118,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,161,149.5,155,146,122,134.5,,17,17,15,15,1,1,11,11,9,9,2,1,0,0
662a6fae29646f549228420f,1118,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,143.5,137.5,145,134,108,,119,10,10,8,8,1,1,5,5,5,5,1,0,1,1
662a6fae29646f5492284227,1118,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,IT,INFORMATION TECHNOLOGY,162.5,153,146.5,151.5,125,152.5,,16,16,14,14,2,2,11,11,8,8,2,1,1,0
662a6fae29646f5492284223,1118,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,ME,MECHANICAL ENGINEERING,130,105,91.5,110,95,97,,13,13,11,11,2,2,8,8,6,5,1,1,0,0
662a6fae29646f5492284229,1120,Velammal Engineering College (Autonomous)  Ambattur-Redhills Road  Chennai 600066,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,165.5,155,151.5,154,129,102,,21,21,19,19,2,2,15,15,11,11,2,1,0,0
662a6fae29646f549228422b,1120,Velammal Engineering College (Autonomous)  Ambattur-Redhills Road  Chennai 600066,AU,AUTOMOBILE ENGINEERING,135,102,129.5,96,114,,,5,5,5,4,1,1,4,4,3,1,0,0,0,0
662a6fae29646f5492284210,1120,Velammal Engineering College (Autonomous)  Ambattur-Redhills Road  Chennai 600066,CE,CIVIL  ENGINEERING,144.5,101.5,,106.5,98,,,6,6,5,5,1,0,3,3,3,1,1,0,0,0
662a6fae29646f5492284211,1120,Velammal Engineering College (Autonomous)  Ambattur-Redhills Road  Chennai 600066,CS,COMPUTER SCIENCE AND ENGINEERING,168.5,157.5,159,152,129.5,,115.5,44,44,36,36,5,5,28,28,21,21,3,0,2,2
662a6fae29646f5492284212,1120,Velammal Engineering College (Autonomous)  Ambattur-Redhills Road  Chennai 600066,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,161.5,150,142,149,119.5,,,34,34,28,28,4,4,21,21,16,16,2,0,1,0
662a6fae29646f5492284213,1120,Velammal Engineering College (Autonomous)  Ambattur-Redhills Road  Chennai 600066,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,150.5,143.5,150,142,104,,,11,11,9,9,1,1,7,7,5,5,1,0,1,0
662a6fae29646f5492284214,1120,Velammal Engineering College (Autonomous)  Ambattur-Redhills Road  Chennai 600066,EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,156,140.5,152,137.5,121,,,6,6,5,5,1,1,3,3,3,3,0,0,0,0
662a6fae29646f5492284215,1120,Velammal Engineering College (Autonomous)  Ambattur-Redhills Road  Chennai 600066,IT,INFORMATION TECHNOLOGY,165.5,156,160,151.5,127.5,,,21,21,18,18,2,2,14,14,10,10,3,0,1,0
662a6fae29646f5492284216,1120,Velammal Engineering College (Autonomous)  Ambattur-Redhills Road  Chennai 600066,ME,MECHANICAL ENGINEERING,146.5,122,139.5,124,105,,,11,11,9,9,1,1,7,7,5,5,1,0,1,0
662a6fae29646f5492284217,1120,Velammal Engineering College (Autonomous)  Ambattur-Redhills Road  Chennai 600066,SC,Computer Science and Engineering (Cyber Security),163,155.5,148.5,149,123.5,,,10,10,9,9,2,2,7,7,5,5,2,0,0,0
662a6fae29646f5492284218,1121,Sri Venkateswara Institute of Science and Technology  Kozhundalur  Thiruvallur District 631203,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,106,,,,,,,14,11,12,0,2,0,10,0,6,0,2,0,0,0
662a6fae29646f5492284219,1121,Sri Venkateswara Institute of Science and Technology  Kozhundalur  Thiruvallur District 631203,CE,CIVIL  ENGINEERING,88.5,,,,,,,7,1,7,0,0,0,5,0,3,0,0,0,1,0
662a6fae29646f549228421a,1121,Sri Venkateswara Institute of Science and Technology  Kozhundalur  Thiruvallur District 631203,CS,COMPUTER SCIENCE AND ENGINEERING,119.5,109,111,85,,,,14,14,12,1,2,1,9,4,6,0,1,0,1,0
662a6fae29646f549228421b,1121,Sri Venkateswara Institute of Science and Technology  Kozhundalur  Thiruvallur District 631203,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,102,,,,,,,14,3,12,0,0,0,10,0,8,0,1,0,0,0
662a6fae29646f549228421c,1121,Sri Venkateswara Institute of Science and Technology  Kozhundalur  Thiruvallur District 631203,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,7,0,6,0,1,0,3,0,3,0,0,0,0,0
662a6fae29646f549228421d,1121,Sri Venkateswara Institute of Science and Technology  Kozhundalur  Thiruvallur District 631203,ME,MECHANICAL ENGINEERING,,,,,,,,14,0,12,0,2,0,9,0,7,0,2,0,0,0
662a6fae29646f549228421e,1121,Sri Venkateswara Institute of Science and Technology  Kozhundalur  Thiruvallur District 631203,SC,Computer Science and Engineering (Cyber Security),92.5,,,,,,,8,3,5,0,1,0,4,0,4,0,0,0,0,0
662a6fae29646f5492284222,1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,163,154,156,156.5,134,110.5,,16,16,14,14,2,2,11,11,8,8,2,2,0,0
662a6fae29646f5492284220,1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),159.5,151,145,148,124.5,120,,7,7,6,6,1,1,6,6,5,5,1,1,0,0
662a6fae29646f5492284221,1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,BT,BIO TECHNOLOGY,146.5,133.5,143,119.5,114.5,,,12,12,11,11,2,1,7,7,7,7,1,0,1,0
662a6fae29646f5492284224,1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,CE,CIVIL  ENGINEERING,118.5,109,,98.5,86,,,8,8,6,2,0,0,5,5,3,2,1,0,0,0
662a6fae29646f5492284225,1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,CH,CHEMICAL  ENGINEERING,139.5,117,91,93,104.5,,,13,13,10,10,2,2,8,8,7,7,1,0,0,0
662a6fae29646f5492284226,1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,CS,COMPUTER SCIENCE AND ENGINEERING,163,151.5,148.5,153,126,113.5,,25,25,20,20,3,3,17,17,12,12,2,1,1,0
662a6fae29646f549228422a,1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,156,146.5,148,145.5,128,,,17,17,15,15,2,2,11,11,8,8,2,0,0,0
662a6fae29646f549228422c,1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,IT,INFORMATION TECHNOLOGY,160,150.5,150.5,150.5,124,112.5,,17,17,15,15,1,1,11,11,8,8,2,1,0,0
662a6fae29646f549228422d,1122,Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous)  Avadi-Alamathi Road  Chennai 600 062,ME,MECHANICAL ENGINEERING,123.5,84.5,,102.5,88,,95,13,13,12,11,2,0,7,7,5,5,1,0,1,1
662a6fae29646f549228422e,1123,Gojan School of Business and Technology  Alamathi  Chennai 600062,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,130.5,,99.5,128,126.5,,,6,6,4,0,1,1,3,1,3,2,0,0,0,0
662a6fae29646f549228422f,1123,Gojan School of Business and Technology  Alamathi  Chennai 600062,AE,AERONAUTICAL ENGINEERING,127,84,108,88,113.5,,,5,5,5,4,1,1,4,3,3,3,0,0,0,0
662a6fae29646f5492284230,1123,Gojan School of Business and Technology  Alamathi  Chennai 600062,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),128,102,,102.5,108,,,5,5,5,5,1,0,3,1,3,3,1,0,0,0
662a6fae29646f5492284231,1123,Gojan School of Business and Technology  Alamathi  Chennai 600062,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,98.5,91,,,,,,6,6,5,1,1,0,3,0,2,0,0,0,1,0
662a6fae29646f5492284232,1123,Gojan School of Business and Technology  Alamathi  Chennai 600062,CO,COMPUTER AND  COMMUNICATION ENGINEERING,116,101,,89,,,,6,6,5,2,0,0,4,2,2,0,1,0,0,0
662a6fae29646f5492284234,1123,Gojan School of Business and Technology  Alamathi  Chennai 600062,CS,COMPUTER SCIENCE AND ENGINEERING,134.5,91.5,,106,111.5,,,5,5,5,5,0,0,3,3,2,2,1,0,0,0
662a6fae29646f5492284235,1123,Gojan School of Business and Technology  Alamathi  Chennai 600062,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,124,105,,98,107,,,6,6,5,3,1,0,3,3,3,3,0,0,0,0
662a6fae29646f5492284236,1123,Gojan School of Business and Technology  Alamathi  Chennai 600062,IT,INFORMATION TECHNOLOGY,131,90,110,97,106,,,5,5,4,3,1,1,4,4,3,2,1,0,0,0
662a6fae29646f5492284237,1123,Gojan School of Business and Technology  Alamathi  Chennai 600062,MD,MEDICAL ELECTRONICS ENGINEERING,116,112.5,,85,98.5,,91.5,5,5,5,1,0,0,4,3,3,2,0,0,1,1
662a6fae29646f5492284238,1123,Gojan School of Business and Technology  Alamathi  Chennai 600062,MU,MECHANICAL AND AUTOMATION ENGINEERING,105.5,103.5,,86,,,,6,6,4,1,1,0,3,3,3,0,0,0,0,0
662a6fae29646f5492284239,1123,Gojan School of Business and Technology  Alamathi  Chennai 600062,PH,PHARMACEUTICAL TECHNOLOGY,101.5,,,,,,,5,2,5,0,0,0,4,0,2,0,1,0,0,0
662a6fae29646f549228423a,1123,Gojan School of Business and Technology  Alamathi  Chennai 600062,SC,Computer Science and Engineering (Cyber Security),116,104.5,110,87,108,97,,6,6,4,2,1,1,3,2,3,3,1,1,0,0
662a6fae29646f549228423b,1124,SAMS College of Engineering and Technology  Panappakkam  Chennai-Tirupathi Road  Uthukkottai Taluk  Thiruvallur District 601102,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,,,,,,,,6,0,5,0,0,0,2,0,3,0,1,0,0,0
662a6fae29646f549228423d,1124,SAMS College of Engineering and Technology  Panappakkam  Chennai-Tirupathi Road  Uthukkottai Taluk  Thiruvallur District 601102,AE,AERONAUTICAL ENGINEERING,,,,,,,,6,0,4,0,1,0,4,0,2,0,0,0,0,0
662a6fae29646f549228423c,1124,SAMS College of Engineering and Technology  Panappakkam  Chennai-Tirupathi Road  Uthukkottai Taluk  Thiruvallur District 601102,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),,,,,,,,6,0,3,0,1,0,4,0,2,0,1,0,0,0
662a6fae29646f549228423e,1124,SAMS College of Engineering and Technology  Panappakkam  Chennai-Tirupathi Road  Uthukkottai Taluk  Thiruvallur District 601102,CO,COMPUTER AND  COMMUNICATION ENGINEERING,,,,,,,,5,0,5,0,1,0,3,0,3,0,1,0,0,0
662a6fae29646f549228423f,1124,SAMS College of Engineering and Technology  Panappakkam  Chennai-Tirupathi Road  Uthukkottai Taluk  Thiruvallur District 601102,CS,COMPUTER SCIENCE AND ENGINEERING,98.5,,,,,,,5,4,5,0,0,0,4,0,3,0,1,0,0,0
662a6fae29646f5492284240,1124,SAMS College of Engineering and Technology  Panappakkam  Chennai-Tirupathi Road  Uthukkottai Taluk  Thiruvallur District 601102,ME,MECHANICAL ENGINEERING,89.5,,,,,,,6,1,4,0,1,0,3,0,3,0,0,0,0,0
662a6fae29646f5492284241,1124,SAMS College of Engineering and Technology  Panappakkam  Chennai-Tirupathi Road  Uthukkottai Taluk  Thiruvallur District 601102,MR,MARINE ENGINEERING,,,,,,,,8,0,6,0,1,0,5,0,4,0,0,0,0,0
662a6fae29646f5492284242,1124,SAMS College of Engineering and Technology  Panappakkam  Chennai-Tirupathi Road  Uthukkottai Taluk  Thiruvallur District 601102,SC,Computer Science and Engineering (Cyber Security),97,,,,,,,5,1,6,0,0,0,4,0,2,0,0,0,1,0
662a6fae29646f5492284243,1125,PMR Engineering College Adayalampattu  Chennai-600095,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,107.5,,,,,,,7,3,5,0,1,0,4,0,4,0,0,0,1,0
662a6fae29646f5492284244,1125,PMR Engineering College Adayalampattu  Chennai-600095,AE,AERONAUTICAL ENGINEERING,,,,,,,,7,0,6,0,1,0,5,0,4,0,0,0,1,0
662a6fae29646f5492284245,1125,PMR Engineering College Adayalampattu  Chennai-600095,CE,CIVIL  ENGINEERING,,,,,,,,7,0,6,0,1,0,5,0,4,0,1,0,0,0
662a6fae29646f5492284246,1125,PMR Engineering College Adayalampattu  Chennai-600095,CS,COMPUTER SCIENCE AND ENGINEERING,105.5,,,,,,,8,4,7,0,0,0,4,0,3,0,1,0,0,0
662a6fae29646f549228424c,1125,PMR Engineering College Adayalampattu  Chennai-600095,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,,,,,,,,8,0,7,0,1,0,5,0,4,0,0,0,0,0
662a6fae29646f5492284247,1125,PMR Engineering College Adayalampattu  Chennai-600095,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,,,,,,,,8,0,7,0,0,0,4,0,4,0,1,0,0,0
662a6fae29646f5492284248,1125,PMR Engineering College Adayalampattu  Chennai-600095,ME,MECHANICAL ENGINEERING,,,,,,,,8,0,5,0,1,0,5,0,3,0,0,0,0,0
662a6fae29646f5492284249,1125,PMR Engineering College Adayalampattu  Chennai-600095,SC,Computer Science and Engineering (Cyber Security),110.5,,,,,,,6,1,7,0,1,0,5,0,3,0,1,0,0,0
